division,horse,rider,dressage_score,xc_jump_pen,xc_time_pen,sj_jump_pen,sj_time_pen,final_score,rank,event
"[HT] Preliminary, OP",Auburn Labs Patronus,GINA O. MILES,27,0,4.4,8,0,39.4,8,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Forgotten Emblem,SHANNON P. LILLEY,33.5,0,6,0,0,39.5,9,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Hilltop's Tabula Rasa,MATTHEW R. BROWN,40.9,0,0,4,0,44.9,10,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Carasi,ERIN WILEY,42.6,0,6,0,0,48.6,11,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Jefferson,NATALIE BRADY,36.5,0,10,4,0,50.5,12,aug2010_woodside_summerHT
"[HT] Preliminary, OP",CRR Winston,JOHN MICHAEL DURR,34.4,0,0,8,9,51.4,13,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Wallenda,GINA O. MILES,37.8,0,14.4,0,0,52.2,14,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Firebolt,JOHN STRASSBURGER,44.8,0,9.6,8,0,62.4,15,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Gin Fizz,HAWLEY BENNETT-AWAD,27.8,20,15.6,0,0,63.4,16,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Pierre,ALEXANDRA KNOWLES,33.5,20,6.4,8,0,67.9,17,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Russian River,JOHN STRASSBURGER,41.7,40,40.4,0,0,122.1,18,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Arizona Blue,DAWN ROBBINS,34.8,40,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Ms. Abby,GINA O. MILES,44.4,0,14.4,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, OP",Raydiance,TOORA NOLAN,34.4,60,12.4,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Rikki Tikki Tavi,BRYN BYER,36.1,0,0,4,2,42.1,1,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Sexy Rexy,RUTH BLEY,35.7,0,0,4,5,44.7,2,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Tiger III,GAIL A. BRACKETT,34.8,0,10,8,3,55.8,3,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Lincoln's Copper Penny,HAYLEY DEANE,41.3,0,3.6,4,15,63.9,4,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Gryffindor V,BUNNIE S. SEXTON,29.1,20,11.2,4,0,64.3,5,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Toukoutou,CHRISTIANA ROSENBLATT,36.1,0,24.8,0,6,66.9,6,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Have A Drink On Me,JOHNITA LANNI-CRADIT,34.8,20,18,0,0,72.8,7,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Mazaire,SUZANNE FREEMAN,29.6,20,23.2,0,0,72.8,8,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Solar Express,VALERIE D. ASHKER,40,40,10.8,4,0,94.8,9,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Memoferu,KARINA QUINLAN,42.6,0,25.6,2,4,97.2,10,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Charbonneau,KATHY MAYLIN,39.6,40,41.6,8,10,139.2,11,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Yo La Tengo,SARAH BERRY,35.2,0,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Marcus,SUE BUXTON,34.4,40,38,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Starstrukk,KAELA M. SULLIVAN,40,0,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Naz's Last Chance,TERRY HILST,50.4,0,8,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, PR",Rienzo,ALESSIA M. BERTILACCHI-GREEN,31.7,100,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Annie Oakley III,KELLY PUGH,31.7,0,0,0,0,31.7,1,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Cambridge,JORDAN TAYLOR,34.4,0,0,0,0,34.4,2,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Pikture This,KIMBERLY STEINBUCH,34.8,0,0,0,0,34.8,3,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Flashpoint D,KAITLIN L. VELTKAMP,33.9,0,5.2,4,0,43.1,4,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",NVR Peter The Great,MADELINE D. SEXTON,42.2,0,4.8,0,0,47,5,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Fen Cera,DANIELLE MCKINLEY,39.1,0,0.4,8,0,47.5,6,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Tuck Everlasting,REESE MASON,35.2,0,5.2,8,12,60.4,7,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Jimmy Chou,CLAIRE H. SMITH,37.8,0,7.6,20,0,65.4,8,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Hail II,NATALIA K. NENEMAN,37,20,9.2,0,0,66.2,9,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",The Perfect Storm,KATHERINE S. MELLIS,43.9,20,0,4,0,67.9,10,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Shamrock Greene,OLIVIA RAINE,38.3,20,5.2,8,6,77.5,11,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Kingslee,GERIANN L. HENDERSON,37.4,20,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Bellissimo,CAMILLE POWELL,34.4,0,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Tradewinds,SUMMER LESTER,41.3,80,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Quinn,CAMILLE FORSTADT,42.2,60,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",V.E. Nikolaus,ELIANA ATHAYDE,45.7,40,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Preliminary, YOP",Impish Grin,KATHERINE HOWARD,42.6,100,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, JTR",First Offer,KENZIE AMACK,35,0,0,0,0,35,1,aug2010_woodside_summerHT
"[HT] Training, JTR",Oso Proudly,LUCIA KELLOGG,35.5,0,0,0,0,35.5,2,aug2010_woodside_summerHT
"[HT] Training, JTR",True Confidence,HALEY NELSON,31.8,0,0,4,0,35.8,3,aug2010_woodside_summerHT
"[HT] Training, JTR",Dashing II,CHRISTINE E. FLOCK,35.9,0,0,0,0,35.9,4,aug2010_woodside_summerHT
"[HT] Training, JTR",He's All That,CHLOE E. SMYTH,34.6,0,1.6,0,0,36.2,5,aug2010_woodside_summerHT
"[HT] Training, JTR",Perfect Intentions,SARAH BRAUN,33.2,0,0,4,0,37.2,6,aug2010_woodside_summerHT
"[HT] Training, JTR",Kings Crossing,MADISON K. HOGAN,34.6,0,0,4,0,38.6,7,aug2010_woodside_summerHT
"[HT] Training, JTR",Livingstone,BREANN HALL,41.8,0,0,0,0,41.8,8,aug2010_woodside_summerHT
"[HT] Training, JTR",Emmie Lou,PIPER LEDDICK,38.2,0,0,4,0,42.2,9,aug2010_woodside_summerHT
"[HT] Training, JTR",Black Magic,GIGI HERRON,30.5,0,5.6,8,0,44.1,10,aug2010_woodside_summerHT
"[HT] Training, JTR",Without A Doubt,ALEXANDRA TATARU,42.3,0,5.2,0,0,47.5,11,aug2010_woodside_summerHT
"[HT] Training, JTR",Tatiana,NOLAN R. SPENCE,39.1,0,0,12,0,51.1,12,aug2010_woodside_summerHT
"[HT] Training, JTR",Lance Cracker,MOLLY E. MOREIRA,44.1,0,6.8,8,0,58.9,13,aug2010_woodside_summerHT
"[HT] Training, JTR",Camberley Z,NATALIE KUHNY,34.1,20,0.8,4,0,58.9,14,aug2010_woodside_summerHT
"[HT] Training, JTR",Erin's Luck,ERIN EISNER,35.9,20,1.2,4,0,61.1,15,aug2010_woodside_summerHT
"[HT] Training, JTR",Ragazzo,HOLLY G. WENZELL,39.6,0,0,24,9,72.6,16,aug2010_woodside_summerHT
"[HT] Training, JTR",Silver Granite,ALYSSA THUNEN,41.4,0,11.2,12,13,77.6,17,aug2010_woodside_summerHT
"[HT] Training, JTR",Dolly,KAILI D. LAWRENCE,43.2,0,6.8,16,18,84,18,aug2010_woodside_summerHT
"[HT] Training, JTR",West of the Wind,RACHEL N. FOX,35.9,0,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, JTR",Improvisor,LAUREN HENRY,39.1,0,6.4,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, JTR",Weimar,BRYNN LITTLEHALE,39.6,0,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, JTR",Trafalgar,HANNAH PETREK,40.5,120,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, OT",Rock-On Rose,WHITNEY WESTON,36.4,0,0,0,0,36.4,1,aug2010_woodside_summerHT
"[HT] Training, OT",Smurf,ZACHARY BRANDT,30.9,0,0,4,2,36.9,2,aug2010_woodside_summerHT
"[HT] Training, OT",Tullymor's Mountain Knight,KRISTEN ORTON,35,0,0.8,8,0,43.8,3,aug2010_woodside_summerHT
"[HT] Training, OT",Macy,MELANIE HENDERSON,40.9,0,0,0,3,43.9,4,aug2010_woodside_summerHT
"[HT] Training, OT",Special Delivery,BARI BOERSMA,35.9,0,0,0,9,44.9,5,aug2010_woodside_summerHT
"[HT] Training, OT",Jagstar,ERIN SERAFINI SPOHR,31.4,0,0,4,11,46.4,6,aug2010_woodside_summerHT
"[HT] Training, OT",Uphoria,TORY SMITH,28.2,0,16.8,4,2,51,7,aug2010_woodside_summerHT
"[HT] Training, OT",Setanta Royale,JOHN MICHAEL DURR,27.3,20,2.4,4,0,53.7,8,aug2010_woodside_summerHT
"[HT] Training, OT",Royal Diamond,REBECCA BRAITLING,33.2,0,18.4,4,0,55.6,9,aug2010_woodside_summerHT
"[HT] Training, OT",Bravo,ERIN SERAFINI SPOHR,30.9,0,10.4,4,13,58.3,10,aug2010_woodside_summerHT
"[HT] Training, OT",Edelbrock,ANN E. BYRON,43.2,0,1.2,4,10,58.4,11,aug2010_woodside_summerHT
"[HT] Training, OT",Castletown Lad,LEAH M. FORQUER,32.7,0,2.4,12,12,59.1,12,aug2010_woodside_summerHT
"[HT] Training, OT",V.E. Catalyst,KYLIE MCKEE,35,20,6.4,0,0,61.4,13,aug2010_woodside_summerHT
"[HT] Training, OT",Starvin' Marvin,KATE R. SWAIN,43.2,0,0,8,13,64.2,14,aug2010_woodside_summerHT
"[HT] Training, OT",Triomphe,KEVIN KRESS,61.8,0,24.4,16,1,103.2,15,aug2010_woodside_summerHT
"[HT] Training, OT",Eclipse The Sun,CATHLEEN STARK,38.6,40,26.4,20,0,125,16,aug2010_woodside_summerHT
"[HT] Training, OT",Royal Rogue,LISA F. RIVAS,42.3,0,0,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, STAMT",Learning To Fly,TRISTEN N. HOOKS DVM,25,0,0,0,0,25,1,aug2010_woodside_summerHT
"[HT] Training, STAMT",Puck,MELISSA MYERS,30,0,1.6,0,0,31.6,2,aug2010_woodside_summerHT
"[HT] Training, STAMT",Odolus,KIMBERLY KASLOW,33.2,0,0,0,0,33.2,3,aug2010_woodside_summerHT
"[HT] Training, STAMT",Optimist II,FIONA DODSON,33.2,0,0,0,0,33.2,4,aug2010_woodside_summerHT
"[HT] Training, STAMT",De Mello,MEGAN GASTEL,35,0,0,0,0,35,5,aug2010_woodside_summerHT
"[HT] Training, STAMT",Ruby Music,HILARY BATES,33.2,0,0.4,4,0,37.6,6,aug2010_woodside_summerHT
"[HT] Training, STAMT",Nanook,ANNA MEDINA,37.7,0,0,0,0,37.7,7,aug2010_woodside_summerHT
"[HT] Training, STAMT",Silver Sage,RUTH BLEY,40,0,0,0,0,40,8,aug2010_woodside_summerHT
"[HT] Training, STAMT",Bahrain Legacy,HILARY BATES,41.4,0,0,0,0,41.4,9,aug2010_woodside_summerHT
"[HT] Training, STAMT",True Distraction,JAMIE LAWRENCE,42.3,0,0,0,0,42.3,10,aug2010_woodside_summerHT
"[HT] Training, STAMT",Southern Comfort,TAMARA K. SMITH,39.1,0,3.2,4,0,46.3,11,aug2010_woodside_summerHT
"[HT] Training, STAMT",HOBGOBLIN,LAVINIA JOHNSTON,44.1,0,0.4,4,0,48.5,12,aug2010_woodside_summerHT
"[HT] Training, STAMT",Queen of Spades,ERIN ROOF- WAGES,38.2,0,7.2,4,0,49.4,13,aug2010_woodside_summerHT
"[HT] Training, STAMT",Comme Le Vent,MEGAN GASTEL,38.2,0,2.4,4,14,58.6,14,aug2010_woodside_summerHT
"[HT] Training, STAMT",First Field,KAREN I. BRISTING,43.6,0,15.2,4,0,62.8,15,aug2010_woodside_summerHT
"[HT] Training, STAMT",Two To Tango VII,SHANNON BIRD,39.6,0,8.4,8,11,67,16,aug2010_woodside_summerHT
"[HT] Training, STAMT",Mystery of Seattle,BRIAN LEE,44.1,20,24,4,0,92.1,17,aug2010_woodside_summerHT
"[HT] Training, STAMT",Seamus,MEGHAN LEON,45.5,20,25.6,12,26,129.1,18,aug2010_woodside_summerHT
"[HT] Training, STR",Killian III,PAIGE HELLER,29.1,0,0,0,0,29.1,1,aug2010_woodside_summerHT
"[HT] Training, STR",Ping Pong,JULIE FLETTNER,29.6,0,0,0,0,29.6,2,aug2010_woodside_summerHT
"[HT] Training, STR",Cozzell,KATHERINE FRANCHINI,35,0,0,0,0,35,3,aug2010_woodside_summerHT
"[HT] Training, STR",Tenango,MADISON R. LLOYD,35.5,0,0,0,0,35.5,4,aug2010_woodside_summerHT
"[HT] Training, STR",Do It Exact,CINDI MORAVEC,37.7,0,0,0,0,37.7,5,aug2010_woodside_summerHT
"[HT] Training, STR",Ocean Worthy,JEANNE WIEGAND,31.8,0,5.2,4,0,41,6,aug2010_woodside_summerHT
"[HT] Training, STR",House Music,SIGOURNEY JELLINS,40.5,0,3.2,0,0,43.7,7,aug2010_woodside_summerHT
"[HT] Training, STR",Figaro,SOPHIE PERRIN LELEU,31.4,0,8.8,4,0,44.2,8,aug2010_woodside_summerHT
"[HT] Training, STR",Vitaal,NICOLE HALE,38.2,0,6.4,0,0,44.6,9,aug2010_woodside_summerHT
"[HT] Training, STR",Barefoot Contessa,JORDAN T. JANIS,36.8,0,0,8,0,44.8,10,aug2010_woodside_summerHT
"[HT] Training, STR",Hide and Seeker,KYANA SAZEGARI,40.5,0,5.2,4,0,49.7,11,aug2010_woodside_summerHT
"[HT] Training, STR",Il Duce,SUZANNE LITTEL,46.8,0,0,4,0,50.8,12,aug2010_woodside_summerHT
"[HT] Training, STR",Gambit's Irishman,DIANNE DAWES,34.6,0,9.2,8,0,51.8,13,aug2010_woodside_summerHT
"[HT] Training, STR",Jamaica Me Proud,ELIZABETH FISHER,34.1,0,13.2,8,0,55.3,14,aug2010_woodside_summerHT
"[HT] Training, STR",Kaiden,CARRIE J. FINNO,39.1,0,9.6,12,0,60.7,15,aug2010_woodside_summerHT
"[HT] Training, STR",Awesome Commander,CLAUDIA DUNCAN,42.7,0,16.4,4,15,78.1,16,aug2010_woodside_summerHT
"[HT] Training, STR",Laheen,MADISON R. LLOYD,31.4,40,17.2,4,11,103.6,17,aug2010_woodside_summerHT
"[HT] Training, STR",Callahan,KRISTEN MERALA,35.9,0,0,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, STR",Albert G,KATIE KOMNENICH,31.8,0,0,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, STR",Cor de Leigh,GRACE J. NORTON,40,20,0,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, STR",Lazydaznmiracleways,VICTORIA KLEIN,32.3,NA,NA,NA,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, STR",Woodford,WENDELL WILLIAMS,35.9,0,4.8,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Training, TH",NA,JAMES ALLISTON,28.6,0,0,0,0,28.6,1,aug2010_woodside_summerHT
"[HT] Training, TH",Riley,REBECCA BRAITLING,31.8,0,0,0,0,31.8,2,aug2010_woodside_summerHT
"[HT] Training, TH",Sir Aidan,JOLIE WENTWORTH,39.6,0,0,0,0,39.6,3,aug2010_woodside_summerHT
"[HT] Training, TH",NA,JAMES ALLISTON,42.7,0,0,0,0,42.7,4,aug2010_woodside_summerHT
"[HT] Training, TH",Fuerst Nino R,ANDREA BAXTER,44.1,0,4.8,0,0,48.9,5,aug2010_woodside_summerHT
"[HT] Training, TH",Vanador PR,REBECCA BRAITLING,36.4,0,8.4,4,1,49.8,6,aug2010_woodside_summerHT
"[HT] Training, TH",Starbuck,LAUREL R. MECK,33.2,0,2,8,15,58.2,7,aug2010_woodside_summerHT
"[HT] Training, TH",V.E. Finnegan,SANDY BOLING,45,0,4,8,9,66,8,aug2010_woodside_summerHT
"[HT] Training, TH",Davey Crockett,DEREK DI GRAZIA,40.9,20,13.2,4,0,78.1,9,aug2010_woodside_summerHT
"[HT] Training, TH",Isle Of Japan,DEREK DI GRAZIA,48.2,60,43.6,4,7,162.8,10,aug2010_woodside_summerHT
"[HT] Novice, JNRA",C.J.'s Jeep,MARTI ELWORTHY,26,0,0,0,0,26,1,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Patches of Rocky,DEVYN HINKLE,30,0,0,0,0,30,2,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Saturday Night Live,MCKENZIE D. MILLER,30.5,0,0,0,0,30.5,3,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Kilbarry Milly,CLAIRE A. CLICKNER,29.5,0,0,0,3,32.5,4,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Kilbarry Prince,LAUREN E. LEE,34,0,0,0,0,34,5,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Kaptain Jak,KATELYN J. GRUBICH,31.5,0,0,0,4,35.5,6,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Brego,MIKA POLNIASZEK,36.5,0,0,0,0,36.5,7,aug2010_woodside_summerHT
"[HT] Novice, JNRA",NA,AMBER PEARSON,37,0,0,0,1,38,8,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Erin Go Dash,LOGAN E. BEARDEN,37.5,0,0,0,2,39.5,9,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Tom's Star,JULIETTE BERLIN,35.5,0,0,4,6,45.5,10,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Gold Force,SARA KELSON,42,0,0,4,0,46,11,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Mr. Treasure,BRITTANY M. CRAKER,38,0,0,8,0,46,12,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Alexander,SHANNON MERALA,28,20,0,4,0,52,13,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Katrina IV,SARAH-ANNE NELSON,32,20,6.4,0,17,75.4,14,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Sierra,BRITTNEY L. TRESENRIDER,40,20,0,4,15,79,15,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Oliver Twist,AVERY SIMON,38,0,0,0,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Faintly Painted,OLIVIA ALLEN,23.5,0,NA,0,7,NA,NA,aug2010_woodside_summerHT
"[HT] Novice, JNRA",Havana Nights,LAUREN FLEIGE,30,0,NA,0,2,NA,NA,aug2010_woodside_summerHT
"[HT] Novice, JNRB",FDF Cosmic Boy,MEGHAN K. LAWRENCE,24.5,0,2,0,0,26.5,1,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Sonny With a Chance,SONYA BENGALI,27,0,0,0,0,27,2,aug2010_woodside_summerHT
"[HT] Novice, JNRB",King's Cross,PAULINA MONTGOMERY,27,0,0,0,1,28,3,aug2010_woodside_summerHT
"[HT] Novice, JNRB",ShoShoni Safe Cracker,NAIMA VALENTIN,29.5,0,0,0,2,31.5,4,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Borneo Silver Echo,ALICE CONEYBEER,32,0,0,0,0,32,5,aug2010_woodside_summerHT
"[HT] Novice, JNRB",WindRaven,KAITLYN AUSEN,31,0,0,0,1,32,6,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Buddy,AMBER PEARSON,33,0,0,0,0,33,7,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Ko-Star,ALLYSON BONNET,32.5,0,0,0,2,34.5,8,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Cruising Altitude,ALECIA C. HASELTON,39.5,0,0,0,0,39.5,9,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Mozart,TESSA MILA,42,0,0,4,0,46,10,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Willy Jump The Moon,RONNIE N. HODGKINSON,42,0,0,4,0,46,11,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Montego Rae,AINSLEY FARADAY,29.5,20,0,0,0,49.5,12,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Peachie Keen,MICHAELA WESTERN,40.5,0,10.8,4,0,55.3,13,aug2010_woodside_summerHT
"[HT] Novice, JNRB",NA,MAGUIRE A. LESSARD,41.5,0,16.8,0,0,58.3,14,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Double Shot,MADALENA P. PARISI,30,0,8,8,27,73,15,aug2010_woodside_summerHT
"[HT] Novice, JNRB",One Eyed Paco,CATHERINE ROSEBERRY,36.5,20,21.2,4,1,82.7,16,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Romina Powers,SOPHIA M. STARKMAN,32,20,1.6,12,25,90.6,17,aug2010_woodside_summerHT
"[HT] Novice, JNRB",Mighty Morgan,HELEN R. DOBECK,39,20,33.6,4,4,100.6,18,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Sky's the Limit,JULIA BERGAMASCHI,29,0,0,0,0,29,1,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Fearless Flynn,KATHERINE S. MELLIS,33.5,0,0,0,0,33.5,2,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Elfenwind,MADELEINE S. MOORE,33.5,0,0,4,0,37.5,3,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Miss Encore,CORI GRAINGER,44,0,0,0,0,44,4,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Gossip,SARAH A. LAWRENCE,42.5,0,0,4,1,47.5,5,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Fire N' Fly,KATELYN MILLER,36.5,0,4,4,3,47.5,6,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Two To Tango II,NATASHA JENSEN,36,0,0,8,5,49,7,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Rowan's Magic,ARIANNA BARZMAN-GRENNAN,33.5,0,0.8,16,0,50.3,8,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Western Jubilee,ZOE FELDMAN,39.5,0,3.2,8,4,54.7,9,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Pantamime,MARA SACKMAN,40,0,19.6,0,0,59.6,10,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Thunder Road,JULIE PIERACCI,32.5,20,11.6,4,0,68.1,11,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Folklore Sean Crowley,SONIA HERRON,40,20,0,4,6,70,12,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Napoleon Dynamite,LIBBY CORVIN,37,20,56.4,8,13,134.4,13,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Le Noir Dynamo Jab,KATIE R. MURPHY,40,NA,0,19,NA,NA,NA,aug2010_woodside_summerHT
"[HT] Novice, JNRC",Flip in the Morning,TENNESSY ELLEDGE,36.5,0,0,0,NA,NA,NA,aug2010_woodside_summerHT
